A00168100,1,2,3,4,5,0,1,2,3,4,5,0,1,2,3,4,5,0,1,2,3,4,5,3,3,3,2,4,3,2,3,3,4,5,5,4,3,1,2,3,4,5,1,1,2,3,4,4,5,0,1,2,3,4,5,5,4,3,2,1,2,3,4,5,0,5,4,3,2,1,2,3<br>
A00825904,5,4,3,1,5,5,3,5,3,4,1,3,2,4,4,3,4,5,2,2,4,3,3,2,4,3,2,2,2,5,3,1,4,1,2,1,4,4,2,1,5,3,4,1,5,4,3,1,0,4,1,1,5,4,0,1,4,5,2,1,1,5,1,5,3,4,4,1,3,5,3,4<br>
A00825905,4,3,5,1,3,4,4,1,5,5,1,2,3,5,2,3,4,4,2,2,5,4,3,1,5,4,3,1,5,2,4,2,4,2,1,1,3,3,4,2,5,5,4,1,5,4,3,1,3,5,1,2,5,4,1,1,3,5,4,1,2,3,2,1,4,4,3,1,3,2,4,3<br>
A00825910,4,1,2,2,5,5,4,4,5,5,1,4,1,0,1,2,1,2,3,1,4,0,1,0,4,3,3,4,3,5,3,2,5,0,0,1,4,1,2,1,4,1,4,5,5,3,5,5,0,0,1,1,5,0,1,1,5,5,5,1,3,4,0,4,2,4,3,3,4,2,4,4<br>
A00825913,5,3,2,1,5,4,1,1,5,5,1,1,2,5,1,2,3,5,1,2,5,4,3,1,5,4,3,1,2,5,4,2,5,1,1,1,5,4,2,1,4,3,4,1,5,5,3,2,4,4,0,1,5,5,1,1,5,5,2,1,5,5,1,1,4,5,3,1,2,2,4,4<br>
A00825916,5,2,5,3,4,5,5,3,4,4,2,3,3,4,4,3,4,4,0,4,4,3,4,2,4,4,4,2,4,3,5,3,5,0,4,0,4,2,3,2,5,3,1,1,4,4,4,3,2,0,1,4,4,4,1,1,3,4,4,4,4,4,1,1,4,4,4,1,4,4,4,4<br>
A00825928,4,3,3,3,4,4,3,2,5,4,1,3,3,4,3,3,4,4,3,3,4,4,4,2,4,4,4,2,5,2,4,2,4,1,3,1,3,4,3,2,4,2,3,2,4,4,3,3,4,4,2,2,4,4,2,2,4,4,4,3,4,4,2,2,3,4,3,3,4,3,3,4<br>
A00825929,5,4,4,2,5,5,1,1,5,5,1,4,2,4,2,4,5,2,1,4,5,0,1,1,4,4,4,2,5,3,4,1,5,1,1,1,5,3,2,1,3,5,4,1,5,5,3,2,5,5,1,1,5,3,1,5,5,5,3,2,3,5,1,1,4,4,4,1,2,2,4,3<br>
A00825932,5,3,3,1,4,4,3,1,5,5,2,3,4,5,3,3,4,5,2,3,4,0,3,2,5,4,3,1,4,5,4,3,5,2,1,1,4,5,2,3,5,4,3,2,5,4,5,3,5,5,1,1,3,3,1,1,4,4,3,3,3,4,3,1,4,4,3,1,2,3,3,3<br>
A00826005,5,3,2,1,5,5,5,2,5,3,1,2,5,5,3,5,5,3,1,1,5,3,3,1,3,4,2,2,4,0,4,0,5,1,1,1,4,4,1,1,4,2,3,1,4,3,3,1,5,3,1,1,5,5,1,1,5,3,3,5,2,4,1,1,5,5,3,1,2,3,5,5<br>
A00826006,4,3,5,2,4,4,5,1,5,3,1,4,3,5,4,4,3,3,4,4,4,5,4,2,4,2,5,4,4,2,5,1,4,1,2,1,4,3,4,1,4,3,4,2,4,4,5,4,3,3,1,3,3,2,2,2,4,4,4,2,3,3,1,1,3,4,4,2,5,4,3,2<br>
A00826007,4,3,4,1,3,4,5,1,5,4,1,2,3,4,3,3,4,3,3,3,5,3,5,1,3,4,4,4,4,2,5,2,5,1,1,1,3,3,3,2,4,3,4,2,3,4,3,3,3,4,4,4,5,3,1,2,4,5,3,2,4,4,2,1,2,4,3,1,3,4,4,4<br>
A00826008,5,3,3,1,4,4,4,3,5,4,2,5,1,3,3,4,4,5,3,5,3,0,4,1,4,3,4,5,4,4,4,2,4,1,0,0,5,5,2,1,5,2,3,1,5,2,3,1,5,5,0,1,5,5,1,1,5,5,2,1,2,4,1,1,5,5,3,1,3,3,4,4<br>
A00826011,5,3,5,2,2,1,0,1,5,4,1,1,3,4,2,3,4,4,3,2,5,5,3,1,4,3,2,1,4,2,5,3,5,1,1,1,5,5,2,1,5,3,3,1,4,3,3,1,4,5,1,4,5,4,1,2,5,5,4,4,2,4,2,4,4,5,4,2,3,2,4,4<br>
A00826017,5,4,4,2,3,3,5,1,5,4,1,3,3,4,2,4,4,3,3,3,4,0,0,1,3,4,2,1,4,1,4,3,4,1,0,0,4,4,2,2,3,2,0,2,5,4,2,1,3,5,1,2,5,2,1,3,5,5,3,2,3,4,1,1,3,4,2,2,3,3,4,4<br>
A00826035,5,3,4,1,5,5,5,4,5,5,1,2,4,5,2,3,4,4,2,1,5,0,2,1,5,5,3,1,5,3,4,1,5,1,1,1,5,4,2,1,5,2,2,1,5,2,3,3,5,5,1,1,5,5,1,1,5,5,4,1,2,5,1,3,4,4,2,1,1,2,4,5<br>
A00826039,4,4,3,2,4,4,4,0,5,4,2,2,1,4,2,4,2,4,3,2,4,5,3,2,4,3,2,2,5,3,3,1,5,0,1,1,4,2,1,1,4,4,3,0,4,1,3,1,3,5,0,5,5,2,0,1,5,5,4,3,3,4,1,1,4,4,3,1,3,3,4,4<br>
A00826040,5,4,3,1,4,4,3,1,3,4,1,3,5,5,1,2,4,5,1,2,5,5,2,1,5,4,2,1,5,2,2,1,5,1,1,1,5,4,1,1,5,4,1,1,5,4,3,1,5,5,1,1,5,5,1,2,5,5,3,1,3,4,1,1,5,4,3,1,2,2,5,3<br>
A00826051,5,3,2,1,5,5,2,1,5,5,1,1,2,4,1,3,3,4,2,4,3,1,4,1,5,4,2,1,5,2,3,2,5,3,1,1,5,3,2,1,4,2,2,1,5,2,3,1,4,4,2,1,1,0,0,1,5,4,3,2,4,4,1,1,4,5,3,1,4,2,3,4<br>
A00826054,4,4,4,1,4,5,3,1,4,5,1,3,5,5,1,2,4,4,2,2,5,5,2,3,5,5,2,1,4,2,5,3,5,2,2,2,5,4,2,2,4,3,3,1,4,5,3,2,5,5,1,2,5,5,1,3,5,5,4,2,1,4,2,2,4,5,4,2,3,3,4,4<br>
A00826065,5,3,4,3,4,4,4,1,5,4,2,4,4,3,3,3,5,5,2,2,4,4,4,2,5,4,3,1,4,2,4,2,4,1,1,1,4,3,2,2,5,4,3,2,5,3,3,2,4,2,1,4,5,4,1,1,5,5,4,1,2,4,2,1,4,5,3,2,2,3,4,4<br>
A00826096,4,2,4,2,3,3,4,1,5,4,3,3,2,3,1,1,4,1,1,2,4,3,4,2,5,3,4,2,4,3,5,2,5,1,1,1,5,1,3,2,5,3,4,1,4,5,4,4,4,5,1,3,4,4,1,1,2,5,4,1,3,4,1,5,3,4,5,1,4,4,0,0<br>
A00826108,4,5,4,2,5,4,2,2,4,4,2,2,4,4,1,5,0,5,5,5,0,5,1,0,5,5,1,1,5,1,5,5,5,0,1,1,0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,1,5,5,5,0,5,1,3,4<br>
A00826131,5,2,5,2,3,3,4,1,5,5,1,4,4,4,2,5,4,5,3,3,5,0,4,1,5,4,3,1,4,1,4,5,5,1,1,1,5,3,4,4,5,5,5,1,5,1,3,1,5,5,1,4,5,3,1,3,5,5,1,2,1,4,1,1,3,5,1,1,3,1,5,4<br>
A00826140,4,4,3,2,4,4,4,4,4,4,1,4,3,3,4,5,3,5,3,2,4,1,4,3,4,4,3,4,3,5,3,3,4,1,4,1,4,4,3,2,4,5,4,2,4,4,4,2,3,3,1,2,5,2,4,3,4,5,5,4,2,3,2,5,4,4,4,2,5,5,2,2<br>
A00826158,5,2,2,1,4,4,4,1,5,5,1,4,3,5,2,3,3,5,1,3,5,5,2,2,5,4,4,1,3,1,4,3,5,1,1,1,5,5,1,1,4,2,3,1,5,4,5,1,5,5,1,1,5,3,1,3,5,5,3,1,4,5,1,2,4,5,4,1,1,1,5,5<br>
A00826169,5,4,4,1,5,5,5,1,5,5,1,4,1,3,4,5,5,5,2,2,4,4,4,1,5,4,4,3,4,5,4,1,2,1,1,1,5,5,2,1,5,5,4,1,5,5,3,1,5,5,1,1,3,2,3,1,5,5,4,2,4,5,1,4,4,4,3,1,5,4,3,4<br>
A00826177,1,2,2,2,4,2,5,1,5,4,1,4,2,5,1,3,4,3,2,1,5,5,3,1,3,4,4,1,5,1,4,1,5,1,1,1,3,3,2,1,4,3,3,2,5,3,4,2,2,4,3,4,5,5,1,1,5,5,3,2,1,3,1,1,2,4,3,4,3,3,4,4<br>
A00826178,5,4,4,1,4,4,5,1,5,5,1,1,5,4,1,3,5,3,2,4,4,1,1,1,5,5,3,1,5,3,4,1,3,1,1,1,4,3,2,1,5,5,1,1,5,3,3,5,4,3,1,3,5,3,1,3,5,5,2,1,3,4,1,1,3,4,2,2,2,2,4,4<br>
A00826201,5,4,3,1,4,4,2,1,5,5,1,2,3,5,1,4,5,5,2,2,5,0,4,1,5,5,2,1,5,5,3,1,5,5,1,1,5,5,1,1,5,5,2,1,5,3,3,1,4,5,1,1,0,4,1,1,5,5,4,1,3,5,1,1,3,4,1,1,3,4,5,5<br>
A00826203,4,4,3,1,3,1,1,1,5,4,1,4,4,4,1,5,4,3,3,4,4,3,5,3,5,5,5,1,5,4,5,4,4,1,1,1,4,4,3,1,5,3,1,4,5,4,4,2,5,5,1,1,5,5,1,4,5,5,2,1,4,5,1,4,4,5,4,1,4,4,4,4<br>
A00826206,4,5,4,2,5,4,5,1,5,5,1,5,5,4,4,4,5,5,2,4,5,2,5,1,5,4,3,1,5,5,5,1,5,1,2,1,5,1,1,1,4,4,1,1,5,5,5,2,3,5,1,4,5,5,1,1,2,5,5,2,2,5,5,2,5,4,5,1,4,4,4,4<br>
A00826208,5,3,4,1,3,3,5,1,5,4,1,4,5,4,2,4,4,4,3,4,2,1,5,2,5,4,4,1,2,1,5,1,5,1,4,1,4,5,3,1,5,5,5,2,5,5,4,1,5,5,1,1,5,3,1,3,4,5,5,1,2,5,1,3,2,5,4,1,3,4,2,5<br>
A00826209,5,1,4,2,4,2,2,2,5,3,1,1,1,5,1,4,4,4,1,2,5,5,5,1,4,4,4,1,5,4,4,2,5,0,2,0,5,5,2,2,5,4,3,1,4,4,4,2,5,5,1,1,5,5,1,1,5,5,2,4,1,4,1,1,4,3,1,1,1,2,4,4<br>
A00826221,4,2,4,1,3,4,5,1,5,3,4,4,4,2,3,5,4,5,3,1,4,4,5,2,4,4,3,3,2,5,3,1,3,5,2,4,5,3,2,2,5,5,2,1,5,4,4,2,5,5,0,1,5,2,4,1,5,5,5,2,4,3,3,5,5,5,4,1,4,4,3,4<br>
A00826224,3,3,4,1,5,3,5,1,5,5,1,3,5,3,3,3,4,4,2,1,4,0,1,1,3,3,3,2,5,2,4,3,5,1,0,1,4,2,4,0,5,3,2,1,5,3,4,4,3,3,2,1,5,3,1,1,3,3,4,5,2,4,1,1,0,4,5,1,3,3,2,2<br>
A00826231,5,3,3,2,5,5,4,1,5,5,1,1,5,5,1,3,4,5,1,2,5,0,3,2,5,5,1,1,4,5,4,1,4,0,0,0,5,5,2,1,5,3,3,1,5,3,3,1,5,5,1,1,5,4,1,1,5,5,4,2,3,5,1,1,4,5,3,1,3,2,5,4<br>
A00826266,5,4,3,1,5,4,4,1,5,4,1,3,3,4,1,2,5,5,2,3,4,4,4,1,4,4,3,2,4,2,3,1,4,1,3,1,4,4,2,1,5,2,2,2,5,3,5,2,3,5,1,1,5,5,1,2,5,5,4,2,2,4,1,1,4,5,4,2,2,2,4,4<br>
A00826267,5,3,3,3,2,2,5,1,5,5,3,5,4,4,3,4,4,5,3,2,5,3,3,1,4,4,3,3,3,1,3,2,5,1,1,1,4,2,3,2,5,4,2,1,5,4,5,2,3,3,1,4,4,5,2,1,3,4,4,4,1,3,2,2,3,4,3,3,4,4,3,3<br>
A00826275,5,3,2,2,5,4,1,1,5,4,1,2,2,4,2,4,4,3,2,3,4,4,3,4,5,4,4,1,5,2,4,2,4,1,2,1,4,2,3,2,5,4,2,2,4,4,4,2,5,5,1,1,5,5,1,3,5,5,4,2,3,4,1,1,4,4,5,2,4,3,4,4<br>
A00826289,5,3,3,1,4,5,2,1,3,2,2,5,2,1,5,5,4,5,4,3,1,0,4,3,4,1,4,4,1,4,4,1,3,1,1,1,4,2,1,3,5,3,4,3,4,3,1,3,4,4,1,2,4,5,4,1,5,4,4,2,2,2,1,4,3,4,4,1,5,5,3,3<br>
A00826295,5,4,4,2,3,4,4,1,5,4,2,2,4,5,2,2,3,4,1,3,5,4,5,1,5,5,0,1,3,2,3,1,5,2,1,1,4,5,2,1,5,4,2,1,5,4,3,1,5,5,1,1,5,5,1,1,5,5,3,1,4,4,1,1,4,4,0,1,1,1,4,3<br>
A00826308,5,3,4,4,5,3,5,3,5,5,1,4,5,3,3,5,5,5,5,4,5,3,1,3,4,5,3,2,4,2,5,3,1,2,5,1,5,5,5,3,5,3,1,1,4,5,5,1,3,4,1,2,5,5,1,2,5,4,4,3,2,2,3,4,4,4,4,3,5,3,3,2<br>
A00826318,4,4,4,1,4,5,5,1,5,5,0,1,5,5,1,1,4,4,1,1,5,5,4,1,5,5,1,1,5,0,4,1,5,0,4,0,5,5,1,1,5,4,2,1,5,3,1,1,5,5,1,1,5,4,1,1,5,5,1,1,3,4,1,1,5,5,1,1,1,1,5,5<br>
A00826374,5,2,4,3,4,4,4,1,5,5,1,4,4,5,1,4,5,5,4,3,5,3,4,1,5,5,2,1,4,3,4,1,5,1,3,1,3,3,2,1,5,5,1,2,5,3,1,1,3,5,2,2,5,3,1,1,4,4,4,2,1,4,1,1,2,4,4,2,5,3,4,4<br>
A00826382,4,2,5,1,2,3,5,3,4,2,2,2,1,2,3,4,4,5,2,3,3,2,4,3,4,2,3,2,4,2,4,2,2,1,0,1,5,3,4,4,5,1,4,1,4,2,5,3,2,4,1,2,4,4,0,3,4,4,4,3,2,4,1,2,3,4,4,2,5,4,3,4<br>
A00826395,5,3,4,1,5,5,5,1,5,5,1,2,5,2,1,1,4,2,3,3,5,5,5,1,5,5,4,1,5,2,3,1,5,1,3,1,5,5,3,1,5,5,1,2,5,5,1,1,3,5,1,2,5,5,1,5,5,5,5,1,5,5,1,1,5,5,5,4,1,1,1,1<br>
A00826403,4,3,3,1,4,4,3,1,5,4,2,2,4,4,2,3,4,3,3,3,4,4,5,3,5,5,3,1,5,2,3,1,3,1,1,1,4,4,2,1,4,3,2,2,5,5,4,2,3,5,1,1,5,3,1,3,5,5,3,2,3,3,2,1,4,4,3,2,3,3,3,3<br>
A00826404,5,4,4,1,4,4,4,1,5,4,1,4,3,4,3,3,5,4,3,2,4,4,4,1,5,5,4,2,4,2,4,5,5,2,5,1,5,5,3,3,5,4,1,1,5,2,3,1,4,5,1,1,5,5,1,1,4,4,4,2,4,4,2,2,4,5,4,3,3,2,4,4<br>
A00826413,4,2,3,4,4,4,2,1,5,4,1,3,2,2,3,5,4,4,2,4,2,2,2,1,4,5,1,3,4,3,5,2,5,1,1,1,5,3,2,4,5,4,2,1,5,4,2,2,5,4,1,4,5,5,1,1,3,5,5,1,2,4,1,1,4,4,2,1,5,4,4,3<br>
A00826424,3,4,5,2,4,4,1,1,5,5,1,1,3,5,2,4,3,5,3,2,5,1,2,1,4,4,2,1,4,2,2,3,4,0,1,1,4,5,2,1,4,3,2,1,5,3,3,1,4,4,1,1,5,4,1,4,4,3,3,2,4,5,2,4,3,4,3,2,4,4,3,3<br>
A00826429,5,4,2,1,2,2,1,1,5,5,1,4,5,5,4,4,5,5,2,2,4,5,5,2,5,5,4,4,5,5,4,1,5,1,1,1,5,4,1,1,5,5,2,1,5,3,2,1,5,3,1,2,5,4,1,1,5,4,3,4,1,3,1,1,5,5,3,1,2,2,4,4<br>
A00826430,1,3,1,2,4,4,4,1,5,5,1,3,4,4,2,3,4,4,3,3,4,5,3,2,4,4,3,2,4,4,5,3,4,1,1,1,4,4,1,3,5,3,3,1,4,3,4,2,4,5,1,1,5,5,1,1,4,5,2,1,3,4,2,2,3,4,2,2,3,2,4,4<br>
A00826431,5,4,3,1,3,4,3,1,5,5,1,2,2,4,3,1,4,5,1,1,4,4,4,1,5,4,3,1,4,2,3,1,5,3,1,1,4,4,2,1,5,3,2,1,5,2,3,3,4,5,1,1,5,4,2,1,5,5,2,2,2,4,1,1,5,5,3,1,1,2,3,3<br>
A00826436,5,5,2,2,5,5,3,1,3,4,2,3,3,3,2,2,3,5,1,2,4,4,3,1,4,4,2,1,4,5,3,1,4,2,2,1,5,4,2,1,5,4,2,1,5,5,3,1,5,4,1,1,5,5,1,1,5,5,2,3,3,5,1,1,4,4,4,2,2,2,4,4<br>
A00826452,5,4,3,2,5,4,3,1,5,5,1,1,5,5,1,2,4,5,1,2,5,0,0,1,5,4,1,1,5,5,2,1,4,1,1,1,0,4,2,1,4,3,3,1,4,3,3,2,5,5,1,1,4,4,0,2,3,4,3,3,3,4,1,1,4,4,3,1,3,2,4,3<br>
A00826484,5,3,2,1,4,5,1,1,3,5,0,1,2,5,1,1,5,5,1,2,5,2,5,3,3,3,5,1,1,5,1,1,5,0,1,1,5,3,1,0,5,4,1,1,3,5,3,4,5,5,1,1,5,3,1,1,5,5,4,3,1,4,1,1,3,4,3,0,0,0,0,0<br>
A00826497,4,4,5,3,2,1,1,1,5,4,1,2,1,4,2,3,4,5,2,3,4,1,1,4,2,4,4,1,4,1,5,2,5,1,1,1,5,4,3,2,4,2,2,2,1,2,5,1,4,5,1,1,5,5,1,1,4,5,4,1,1,4,1,1,1,5,4,2,5,2,4,4<br>
A00826509,5,3,4,1,5,4,4,1,5,5,1,1,4,5,3,2,3,5,1,1,5,0,4,1,5,5,1,1,3,5,4,1,5,1,1,1,5,2,3,1,5,3,4,1,5,4,2,1,3,5,1,1,3,5,1,1,5,5,3,1,3,4,2,1,5,5,5,1,3,3,3,4<br>
A00826511,4,3,4,3,3,3,4,1,3,3,3,3,1,3,4,3,3,3,1,3,4,4,4,1,4,5,4,4,3,2,4,2,4,2,2,1,2,4,3,2,3,4,4,2,5,3,3,2,4,4,4,1,2,4,3,1,5,5,4,2,3,2,2,1,4,3,5,1,4,3,3,4<br>
A00826519,5,2,5,3,3,2,4,1,3,4,2,4,2,5,4,5,4,5,4,3,5,0,1,2,4,3,4,4,1,4,5,1,5,1,1,1,4,2,4,2,5,2,2,1,5,4,5,4,3,4,1,1,4,4,5,1,5,4,5,4,2,4,1,4,2,5,3,1,5,5,2,2<br>
A00826527,5,1,4,2,4,4,5,1,4,4,1,4,2,4,1,4,5,4,2,4,5,5,4,3,4,5,4,1,5,1,5,1,4,1,1,1,4,5,2,1,5,2,4,2,4,1,4,2,5,5,1,5,5,5,1,1,4,5,5,1,2,4,5,1,4,5,5,1,4,2,2,4<br>
A00826530,5,3,3,1,3,3,4,1,5,5,1,4,2,1,3,4,3,4,4,5,0,0,2,3,1,2,3,3,4,1,4,2,5,0,0,0,3,2,3,0,4,1,4,3,3,2,4,4,4,5,1,1,3,0,1,1,4,5,4,2,0,4,1,4,3,4,4,0,4,4,3,2<br>
A00826543,4,3,2,2,5,5,5,1,5,5,1,1,5,4,2,4,5,3,2,3,4,4,2,1,4,4,4,1,4,1,4,1,4,1,1,1,5,3,3,1,3,2,1,1,4,2,3,3,3,5,1,2,5,4,1,2,5,4,4,3,4,5,1,3,4,4,4,1,4,2,3,4<br>
A00826551,4,1,4,2,5,5,5,2,5,4,1,5,5,4,3,4,4,3,3,4,4,3,4,2,5,4,4,1,5,2,5,1,5,1,2,1,4,4,3,2,4,2,4,1,5,4,4,4,4,1,1,1,4,4,1,1,5,5,5,4,4,3,1,4,4,4,3,2,4,2,4,3<br>
A00826575,4,2,5,2,4,4,2,1,5,5,1,4,3,4,4,5,4,4,2,3,5,4,4,1,3,4,4,2,2,4,5,4,5,4,2,1,4,4,4,3,4,2,3,1,3,3,4,2,4,2,1,4,5,5,1,2,4,4,4,3,2,5,2,4,4,2,3,3,5,4,4,3<br>
A00826578,4,3,4,3,2,2,5,1,5,5,2,1,4,5,2,5,3,3,4,3,5,3,5,1,3,4,3,4,4,5,5,4,5,1,1,1,3,3,3,1,3,1,3,5,5,3,5,5,5,5,1,4,5,3,5,1,5,5,5,4,1,4,1,5,3,5,5,1,5,4,3,3<br>
A00826603,0,2,4,2,3,2,2,1,5,4,1,4,2,4,1,4,4,3,2,2,4,1,4,2,4,4,3,1,4,4,5,1,5,1,1,1,4,4,4,1,5,4,4,1,4,3,4,3,5,4,1,2,5,4,1,2,4,2,4,4,2,4,1,1,3,4,4,2,3,3,4,4<br>
A00826618,5,3,3,2,5,4,3,1,5,5,1,3,4,5,2,3,5,5,2,3,3,5,1,3,4,4,2,1,5,4,3,1,4,1,1,1,5,4,2,1,5,3,3,1,4,4,4,3,5,1,1,1,5,5,1,2,5,4,4,4,2,4,1,4,3,3,4,1,3,2,4,4<br>
A00826630,5,5,5,2,5,4,5,1,5,5,1,3,5,5,2,3,4,3,2,2,5,5,3,1,5,5,3,1,4,4,5,1,5,1,1,1,5,3,4,1,4,3,2,1,5,4,4,2,5,1,1,1,5,0,1,2,5,5,4,2,4,5,2,1,3,4,5,1,1,4,4,3<br>
A00826634,5,4,5,1,5,4,3,1,5,4,1,3,4,5,1,2,4,3,3,3,5,5,1,1,4,4,4,1,5,1,4,1,5,1,1,1,3,2,3,1,5,3,4,1,5,3,3,1,3,5,1,5,5,5,1,1,5,5,2,2,1,5,1,1,4,4,3,1,3,2,3,5<br>
A00826639,5,4,4,1,5,5,5,1,5,5,1,5,4,5,5,4,5,5,1,1,5,5,1,1,5,5,4,1,5,1,5,1,5,1,1,1,5,2,1,5,5,1,1,1,4,5,5,4,5,5,1,5,5,5,1,1,5,4,5,5,4,5,1,1,5,5,2,1,5,1,4,5<br>
A00826641,4,4,4,2,4,5,3,1,5,5,1,4,4,4,2,3,4,1,1,2,3,2,3,1,4,4,3,1,4,4,4,2,4,2,1,1,3,4,2,2,4,4,2,4,5,4,3,3,4,4,1,4,5,4,1,3,5,4,3,1,3,4,2,2,4,5,5,1,3,2,3,3<br>
A00826647,0,4,2,2,4,4,5,1,5,4,1,4,1,4,1,4,4,4,2,4,4,4,4,1,5,5,5,5,5,5,2,1,4,2,1,1,4,4,1,1,4,4,1,2,4,5,5,1,5,5,1,1,5,0,1,1,5,5,5,1,4,5,4,4,4,2,3,2,1,2,4,5<br>
A00826652,4,2,3,1,3,4,2,1,5,5,1,2,2,4,1,5,5,5,3,2,5,2,2,1,4,4,3,1,5,1,4,3,4,2,1,1,5,5,2,1,5,2,4,1,4,2,4,4,5,5,1,2,5,5,1,3,5,5,5,2,2,5,1,4,2,5,1,1,1,2,5,4<br>
A00826670,5,1,2,1,4,4,5,1,5,5,1,4,5,5,1,3,5,5,2,5,5,0,2,3,4,5,2,1,3,5,5,3,5,4,1,1,5,4,1,3,5,4,2,1,3,2,3,2,5,5,1,1,5,5,1,1,5,4,3,2,5,5,1,1,4,5,5,2,3,1,5,5<br>
A00826709,5,2,1,1,4,5,5,1,5,2,1,5,3,4,3,1,5,4,1,1,4,0,4,1,4,3,4,1,4,5,3,1,5,1,1,1,5,5,1,1,5,4,4,3,5,3,3,1,3,5,1,1,5,5,0,2,5,4,3,2,5,5,1,1,5,5,3,1,1,1,5,3<br>
A00826715,5,5,3,2,5,4,4,5,5,5,1,1,5,5,2,3,5,4,1,1,5,0,4,1,1,1,1,1,5,0,4,1,5,0,0,1,5,3,2,1,5,4,4,1,5,5,3,1,5,5,0,0,5,4,0,1,4,5,5,1,4,5,1,0,5,5,3,1,5,4,3,4<br>
A00826752,5,3,5,2,5,5,4,2,5,5,2,4,3,3,2,4,4,3,2,4,5,2,2,2,4,4,2,1,5,2,4,3,3,2,5,1,4,5,3,2,5,2,1,4,5,5,5,1,4,4,1,2,5,5,1,1,5,5,3,4,3,4,1,1,3,4,4,2,4,2,4,4<br>
A00826757,5,3,4,1,5,5,3,1,4,5,1,4,3,5,2,3,5,4,3,1,5,0,5,1,5,5,3,1,5,5,5,1,3,0,0,0,4,3,3,1,4,3,5,3,5,5,3,1,4,4,1,3,3,2,4,1,5,5,5,5,5,5,1,4,4,4,5,1,4,3,3,4<br>
A00826773,4,3,4,3,4,3,4,3,5,4,2,3,3,2,2,3,3,4,3,3,4,0,3,1,4,3,3,0,3,0,4,4,3,2,1,1,4,4,3,3,3,2,3,2,5,3,4,2,3,4,1,1,1,0,0,2,5,5,3,2,2,4,1,0,3,4,3,1,3,3,3,3<br>
A01021746,4,3,5,1,5,3,5,2,5,3,1,4,5,4,5,4,4,5,2,4,4,4,2,2,5,4,1,3,2,5,4,1,5,1,1,1,5,3,1,1,5,2,5,1,4,4,5,2,4,5,1,2,3,4,1,1,4,3,4,4,1,3,1,4,4,5,4,1,4,5,2,2<br>
